0: 2.31-3.31	24.1538 , 0.127905 nm	CRITICO
449: 25.29-26.29	23.8707 , 0.0798408 nm	CRITICO
450: 25.29-26.30	23.8637 , 0.0728728 nm	CRITICO
451: 25.30-26.29	23.871 , 0.0801557 nm	CRITICO
452: 25.30-26.30	23.8637 , 0.0728728 nm	CRITICO
453: 26.30-27.29	21.7661 , -0.0434383 nm	CRITICO
454: 26.30-27.30	21.7661 , -0.0434383 nm	CRITICO
455: 29.8-30.7	13.71 , -7.89817 nm	CRITICO
456: 29.8-30.8	13.71 , -7.89817 nm	CRITICO
457: 29.9-30.7	16.0809 , -5.52726 nm	CRITICO
458: 29.9-30.8	15.7033 , -5.9049 nm	CRITICO
459: 29.13-30.12	5.54727 , -16.0609 nm	CRITICO
460: 29.13-30.13	5.54727 , -16.0609 nm	CRITICO
461: 29.14-30.12	12.9636 , -8.64455 nm	CRITICO
462: 29.14-30.13	9.39137 , -12.2168 nm	CRITICO
463: 29.14-30.14	20.3871 , -1.22113 nm	CRITICO
464: 29.15-30.13	20.4978 , -1.1104 nm	CRITICO
465: 29.15-30.14	20.5147 , -1.09352 nm	CRITICO
466: 30.10-31.11	18.739 , -3.87017 nm	CRITICO
467: 30.11-31.11	18.739 , -3.87017 nm	CRITICO
468: 30.15-31.16	17.9445 , -4.66461 nm	CRITICO
469: 30.15-31.17	23.2922 , 0.683028 nm
470: 30.16-31.16	17.9445 , -4.66461 nm	CRITICO
471: 30.16-31.17	23.262 , 0.65282 nm
472: 30.20-31.21	9.36689 , -13.2423 nm	CRITICO
473: 30.20-31.22	10.3899 , -12.2193 nm	CRITICO
474: 30.21-31.21	9.36689 , -13.2423 nm	CRITICO
475: 30.21-31.22	10.1097 , -12.4995 nm	CRITICO
476: 30.21-31.23	21.2925 , -1.31666 nm	CRITICO
477: 30.22-31.22	22.5373 , -0.0718174 nm	CRITICO
478: 30.22-31.23	22.1341 , -0.475039 nm	CRITICO
479: 30.29-31.31	16.3752 , -6.23393 nm	CRITICO
480: 30.30-31.31	16.3986 , -6.21055 nm	CRITICO
481: 31.3-32.3	25.8776 , 0.948569 nm
482: 31.4-32.3	25.8776 , 0.948569 nm
483: 31.11-32.11	25.023 , 0.094012 nm	CRITICO
484: 31.11-32.12	25.2849 , 0.355879 nm
485: 31.12-32.11	25.023 , 0.094012 nm	CRITICO
486: 31.12-32.12	25.2177 , 0.288686 nm	CRITICO
487: 31.12-32.13	25.6471 , 0.718132 nm
488: 31.13-32.12	25.5231 , 0.594071 nm
489: 31.13-32.13	25.6169 , 0.687874 nm
490: 31.16-32.16	24.5522 , -0.376785 nm	CRITICO
491: 31.16-32.17	24.6382 , -0.29085 nm	CRITICO
492: 31.17-32.16	24.5522 , -0.376785 nm	CRITICO
493: 31.17-32.17	24.613 , -0.316014 nm	CRITICO
494: 31.17-32.18	25.25 , 0.320958 nm
495: 31.18-32.17	25.1482 , 0.219157 nm	CRITICO
496: 31.18-32.18	25.2088 , 0.279822 nm	CRITICO
497: 31.20-32.20	25.0482 , 0.119195 nm	CRITICO
498: 31.20-32.21	25.3088 , 0.379757 nm
499: 31.21-32.20	25.0482 , 0.119195 nm	CRITICO
500: 31.21-32.21	23.7874 , -1.14156 nm	CRITICO
501: 31.21-32.22	24.0011 , -0.92794 nm	CRITICO
502: 31.22-32.21	23.7874 , -1.14156 nm	CRITICO
503: 31.22-32.22	23.8958 , -1.03324 nm	CRITICO
504: 31.22-32.23	25.302 , 0.372991 nm
505: 31.23-32.22	25.025 , 0.0959868 nm	CRITICO
506: 31.23-32.23	25.1192 , 0.190165 nm	CRITICO
507: 31.23-32.24	25.4544 , 0.52536 nm
508: 31.24-32.23	25.1673 , 0.238291 nm	CRITICO
509: 31.24-32.24	25.2488 , 0.319843 nm
510: 31.30-32.30	23.5457 , -1.38328 nm	CRITICO
511: 31.30-32.31	23.5457 , -1.38328 nm	CRITICO
512: 31.31-32.30	23.479 , -1.44998 nm	CRITICO
513: 31.31-32.31	22.411 , -2.51798 nm	CRITICO
514: 32.3-33.3	23.3706 , -4.08976 nm	CRITICO
515: 32.3-33.4	23.2777 , -4.18271 nm	CRITICO
516: 32.4-33.3	24.5152 , -2.94521 nm	CRITICO
517: 32.4-33.4	23.2777 , -4.18271 nm	CRITICO
518: 32.4-33.5	23.4182 , -4.04216 nm	CRITICO
519: 32.5-33.4	25.2035 , -2.25688 nm	CRITICO
520: 32.5-33.5	23.6243 , -3.83609 nm	CRITICO
521: 32.5-33.6	23.6987 , -3.76173 nm	CRITICO
522: 32.6-33.5	25.6152 , -1.8452 nm	CRITICO
523: 32.6-33.6	23.2811 , -4.17925 nm	CRITICO
524: 32.6-33.7	23.2246 , -4.23577 nm	CRITICO
525: 32.7-33.6	25.3687 , -2.09169 nm	CRITICO
526: 32.7-33.7	23.2246 , -4.23577 nm	CRITICO
527: 32.7-33.8	23.234 , -4.22635 nm	CRITICO
528: 32.8-33.7	25.6002 , -1.86015 nm	CRITICO
529: 32.8-33.8	23.3104 , -4.15004 nm	CRITICO
530: 32.8-33.9	23.321 , -4.13943 nm	CRITICO
531: 32.9-33.8	25.7396 , -1.72082 nm	CRITICO
532: 32.9-33.9	23.321 , -4.13943 nm	CRITICO
533: 32.9-33.10	23.3362 , -4.12423 nm	CRITICO
534: 32.10-33.9	25.6906 , -1.76977 nm	CRITICO
535: 32.10-33.10	23.0883 , -4.37205 nm	CRITICO
536: 32.10-33.11	22.8807 , -4.57972 nm	CRITICO
537: 32.11-33.10	25.1307 , -2.32973 nm	CRITICO
538: 32.11-33.11	22.4628 , -4.99762 nm	CRITICO
539: 32.11-33.12	21.7797 , -5.68066 nm	CRITICO
540: 32.12-33.11	24.6592 , -2.80123 nm	CRITICO
541: 32.12-33.12	21.7797 , -5.68066 nm	CRITICO
542: 32.12-33.13	21.7049 , -5.75551 nm	CRITICO
543: 32.13-33.12	24.9653 , -2.49506 nm	CRITICO
544: 32.13-33.13	21.7049 , -5.75551 nm	CRITICO
545: 32.13-33.14	22.1158 , -5.3446 nm	CRITICO
546: 32.14-33.13	25.4726 , -1.98782 nm	CRITICO
547: 32.14-33.14	22.1158 , -5.3446 nm	CRITICO
548: 32.14-33.15	22.3661 , -5.09431 nm	CRITICO
549: 32.15-33.14	25.692 , -1.76843 nm	CRITICO
550: 32.15-33.15	21.4123 , -6.04807 nm	CRITICO
551: 32.15-33.16	21.0643 , -6.39606 nm	CRITICO
552: 32.16-33.15	24.4541 , -3.00634 nm	CRITICO
553: 32.16-33.16	20.3568 , -7.10363 nm	CRITICO
554: 32.16-33.17	20.147 , -7.31336 nm	CRITICO
555: 32.17-33.16	23.7095 , -3.7509 nm	CRITICO
556: 32.17-33.17	20.147 , -7.31336 nm	CRITICO
557: 32.17-33.18	20.9866 , -6.47383 nm	CRITICO
558: 32.18-33.17	24.423 , -3.03742 nm	CRITICO
559: 32.18-33.18	21.1427 , -6.31767 nm	CRITICO
560: 32.18-33.19	22.4238 , -5.03658 nm	CRITICO
561: 32.19-33.18	25.6666 , -1.79376 nm	CRITICO
562: 32.19-33.19	22.1021 , -5.3583 nm	CRITICO
563: 32.19-33.20	22.1021 , -5.3583 nm	CRITICO
564: 32.20-33.19	25.1035 , -2.35691 nm	CRITICO
565: 32.20-33.20	20.4052 , -7.05523 nm	CRITICO
566: 32.20-33.21	19.8678 , -7.59263 nm	CRITICO
567: 32.21-33.20	22.8662 , -4.59423 nm	CRITICO
568: 32.21-33.21	19.1047 , -8.35574 nm	CRITICO
569: 32.21-33.22	19.0054 , -8.45499 nm	CRITICO
570: 32.22-33.21	22.0422 , -5.41818 nm	CRITICO
571: 32.22-33.22	19.0054 , -8.45499 nm	CRITICO
572: 32.22-33.23	19.8292 , -7.63116 nm	CRITICO
573: 32.23-33.22	22.6701 , -4.79033 nm	CRITICO
574: 32.23-33.23	19.8292 , -7.63116 nm	CRITICO
575: 32.23-33.24	21.0217 , -6.43872 nm	CRITICO
576: 32.24-33.23	23.5966 , -3.86375 nm	CRITICO
577: 32.24-33.24	21.0713 , -6.38906 nm	CRITICO
578: 32.24-33.25	22.0508 , -5.40961 nm	CRITICO
579: 32.25-33.24	24.5948 , -2.86559 nm	CRITICO
580: 32.25-33.25	22.0508 , -5.40961 nm	CRITICO
581: 32.25-33.26	22.5302 , -4.93018 nm	CRITICO
582: 32.26-33.25	25.1999 , -2.26054 nm	CRITICO
583: 32.26-33.26	22.5302 , -4.93018 nm	CRITICO
584: 32.26-33.27	22.6589 , -4.80148 nm	CRITICO
585: 32.27-33.26	25.5748 , -1.88556 nm	CRITICO
586: 32.27-33.27	22.6589 , -4.80148 nm	CRITICO
587: 32.27-33.28	22.8759 , -4.58454 nm	CRITICO
588: 32.28-33.27	26.0297 , -1.43067 nm	CRITICO
589: 32.28-33.28	22.8759 , -4.58454 nm	CRITICO
590: 32.28-33.29	22.1782 , -5.28222 nm	CRITICO
591: 32.29-33.28	25.9117 , -1.5487 nm	CRITICO
592: 32.29-33.29	21.5223 , -5.93812 nm	CRITICO
593: 32.29-33.30	21.5223 , -5.93812 nm	CRITICO
594: 32.30-33.29	25.1869 , -2.27353 nm	CRITICO
595: 32.30-33.30	20.0681 , -7.39234 nm	CRITICO
596: 32.30-33.31	20.0681 , -7.39234 nm	CRITICO
597: 32.31-33.30	23.7724 , -3.68801 nm	CRITICO
598: 32.31-33.31	19.2931 , -8.16733 nm	CRITICO
599: 33.24-34.24	28.0207 , 0.377103 nm
600: 33.25-34.24	26.7387 , -0.904885 nm	CRITICO
601: 33.25-34.25	25.9463 , -1.69725 nm	CRITICO
602: 33.26-34.25	25.9463 , -1.69725 nm	CRITICO
603: 33.26-34.26	26.1629 , -1.48071 nm	CRITICO
604: 33.27-34.26	28.5113 , 0.867683 nm
605: 33.31-34.31	17.9574 , -9.68619 nm	CRITICO
606: 34.3-35.3	20.3931 , -4.64698 nm	CRITICO
607: 34.3-35.4	20.5556 , -4.48451 nm	CRITICO
608: 34.4-35.3	20.0568 , -4.98332 nm	CRITICO
609: 34.4-35.4	20.0568 , -4.98332 nm	CRITICO
610: 34.4-35.5	21.024 , -4.01608 nm	CRITICO
611: 34.5-35.4	20.273 , -4.76709 nm	CRITICO
612: 34.5-35.5	20.163 , -4.8771 nm	CRITICO
613: 34.5-35.6	20.8929 , -4.14721 nm	CRITICO
614: 34.6-35.5	20.0257 , -5.01441 nm	CRITICO
615: 34.6-35.6	19.998 , -5.04212 nm	CRITICO
616: 34.6-35.7	20.8315 , -4.2086 nm	CRITICO
617: 34.7-35.6	19.6414 , -5.39873 nm	CRITICO
618: 34.7-35.7	19.6414 , -5.39873 nm	CRITICO
619: 34.7-35.8	20.942 , -4.09814 nm	CRITICO
620: 34.8-35.7	19.1207 , -5.91938 nm	CRITICO
621: 34.8-35.8	19.1207 , -5.91938 nm	CRITICO
622: 34.8-35.9	21.1871 , -3.85302 nm	CRITICO
623: 34.9-35.8	19.3924 , -5.64773 nm	CRITICO
624: 34.9-35.9	18.8909 , -6.14921 nm	CRITICO
625: 34.9-35.10	20.4397 , -4.60039 nm	CRITICO
626: 34.10-35.9	18.8909 , -6.14921 nm	CRITICO
627: 34.10-35.10	19.3872 , -5.65292 nm	CRITICO
628: 34.10-35.11	21.6263 , -3.41377 nm	CRITICO
629: 34.11-35.10	20.2115 , -4.82865 nm	CRITICO
630: 34.11-35.11	20.4899 , -4.55019 nm	CRITICO
631: 34.11-35.12	23.4372 , -1.60287 nm	CRITICO
632: 34.12-35.11	21.819 , -3.22108 nm	CRITICO
633: 34.12-35.12	19.6421 , -5.39802 nm	CRITICO
634: 34.12-35.13	21.3762 , -3.66385 nm	CRITICO
635: 34.13-35.12	19.2093 , -5.83082 nm	CRITICO
636: 34.13-35.13	19.2093 , -5.83082 nm	CRITICO
637: 34.13-35.14	21.2677 , -3.77241 nm	CRITICO
638: 34.14-35.13	19.2806 , -5.75948 nm	CRITICO
639: 34.14-35.14	19.3573 , -5.68284 nm	CRITICO
640: 34.14-35.15	21.9357 , -3.10439 nm	CRITICO
641: 34.15-35.14	19.7488 , -5.29129 nm	CRITICO
642: 34.15-35.15	17.8203 , -7.21979 nm	CRITICO
643: 34.15-35.16	19.8367 , -5.20343 nm	CRITICO
644: 34.16-35.15	17.5327 , -7.50738 nm	CRITICO
645: 34.16-35.16	17.5327 , -7.50738 nm	CRITICO
646: 34.16-35.17	20.8729 , -4.16717 nm	CRITICO
647: 34.17-35.16	18.2759 , -6.76417 nm	CRITICO
648: 34.17-35.17	18.2759 , -6.76417 nm	CRITICO
649: 34.17-35.18	23.0482 , -1.99186 nm	CRITICO
650: 34.18-35.17	20.058 , -4.98207 nm	CRITICO
651: 34.18-35.18	18.3527 , -6.68737 nm	CRITICO
652: 34.18-35.19	20.5271 , -4.51296 nm	CRITICO
653: 34.19-35.18	18.3354 , -6.70468 nm	CRITICO
654: 34.19-35.19	16.9 , -8.14011 nm	CRITICO
655: 34.19-35.20	19.0468 , -5.9933 nm	CRITICO
656: 34.20-35.19	15.8899 , -9.15019 nm	CRITICO
657: 34.20-35.20	15.8899 , -9.15019 nm	CRITICO
658: 34.20-35.21	18.9375 , -6.10259 nm	CRITICO
659: 34.21-35.20	15.4128 , -9.62732 nm	CRITICO
660: 34.21-35.21	15.4128 , -9.62732 nm	CRITICO
661: 34.21-35.22	19.5649 , -5.47515 nm	CRITICO
662: 34.22-35.21	16.3336 , -8.70648 nm	CRITICO
663: 34.22-35.22	16.9273 , -8.11275 nm	CRITICO
664: 34.22-35.23	20.603 , -4.43709 nm	CRITICO
665: 34.23-35.22	17.9127 , -7.12742 nm	CRITICO
666: 34.23-35.23	19.0311 , -6.00896 nm	CRITICO
667: 34.23-35.24	22.2383 , -2.80175 nm	CRITICO
668: 34.24-35.23	20.3226 , -4.71753 nm	CRITICO
669: 34.24-35.24	19.7508 , -5.28934 nm	CRITICO
670: 34.24-35.25	21.5128 , -3.52731 nm	CRITICO
671: 34.25-35.24	19.3091 , -5.731 nm	CRITICO
672: 34.25-35.25	19.3091 , -5.731 nm	CRITICO
673: 34.25-35.26	22.0483 , -2.99184 nm	CRITICO
674: 34.26-35.25	19.7288 , -5.31128 nm	CRITICO
675: 34.26-35.26	19.7288 , -5.31128 nm	CRITICO
676: 34.26-35.27	24.8236 , -0.216545 nm	CRITICO
677: 34.27-35.26	21.994 , -3.04606 nm	CRITICO
678: 34.27-35.27	21.9813 , -3.05875 nm	CRITICO
679: 34.27-35.28	24.8063 , -0.233817 nm	CRITICO
680: 34.28-35.27	21.9813 , -3.05875 nm	CRITICO
681: 34.28-35.28	18.5897 , -6.45042 nm	CRITICO
682: 34.28-35.29	21.2234 , -3.81675 nm	CRITICO
683: 34.29-35.28	18.106 , -6.93413 nm	CRITICO
684: 34.29-35.29	14.7674 , -10.2727 nm	CRITICO
685: 34.29-35.30	18.4541 , -6.58598 nm	CRITICO
686: 34.30-35.29	14.7674 , -10.2727 nm	CRITICO
687: 34.30-35.30	14.7466 , -10.2935 nm	CRITICO
688: 34.30-35.31	17.3165 , -7.72355 nm	CRITICO
689: 34.31-35.30	14.7466 , -10.2935 nm	CRITICO
690: 34.31-35.31	15.6255 , -9.41464 nm	CRITICO
691: 35.20-36.19	21.8497 , -2.86637 nm	CRITICO
692: 35.20-36.20	21.8497 , -2.86637 nm	CRITICO
693: 36.9-37.10	26.6007 , -0.914459 nm	CRITICO
694: 36.9-37.11	25.5118 , -2.00334 nm	CRITICO
695: 36.10-37.10	26.6007 , -0.914459 nm	CRITICO
696: 36.10-37.11	25.5118 , -2.00334 nm	CRITICO
697: 36.21-37.22	21.2045 , -6.31066 nm	CRITICO
698: 36.21-37.23	20.0115 , -7.50363 nm	CRITICO
699: 36.22-37.22	21.2045 , -6.31066 nm	CRITICO
700: 36.22-37.23	20.0115 , -7.50363 nm	CRITICO
701: 36.30-38.30	26.4606 , -1.54036 nm	CRITICO
702: 36.30-38.31	11.9159 , -16.0851 nm	CRITICO
703: 36.30-39.31	17.5702 , -8.43116 nm	CRITICO
704: 36.31-38.31 INTERSECAO
705: 36.31-39.31 INTERSECAO
706: 37.30-38.29	16.8316 , -11.9192 nm	CRITICO
707: 37.30-38.30	14.5016 , -14.2491 nm	CRITICO
708: 37.30-39.29	21.8271 , -4.92396 nm	CRITICO
709: 37.30-39.30	19.4873 , -7.26378 nm	CRITICO
710: 37.31-38.29	25.898 , -2.85275 nm	CRITICO
711: 37.31-38.30 INTERSECAO
712: 37.31-38.31	8.21028 , -20.5405 nm	CRITICO
713: 37.31-39.30 INTERSECAO
714: 37.31-39.31	3.0332 , -23.7179 nm	CRITICO
715: 38.2-39.2	22.054 , -5.18295 nm	CRITICO
716: 38.2-39.3	21.5409 , -5.69602 nm	CRITICO
717: 38.3-39.2	22.0522 , -5.18479 nm	CRITICO
718: 38.3-39.3	4.12476 , -23.1122 nm	CRITICO
719: 38.3-39.4	4.00804 , -23.2289 nm	CRITICO
720: 38.4-39.3	4.18516 , -23.0518 nm	CRITICO
721: 38.4-39.4	4.00804 , -23.2289 nm	CRITICO
722: 38.4-39.5	4.25315 , -22.9838 nm	CRITICO
723: 38.5-39.4	4.32201 , -22.9149 nm	CRITICO
724: 38.5-39.5	4.00239 , -23.2346 nm	CRITICO
725: 38.5-39.6	4.00239 , -23.2346 nm	CRITICO
726: 38.6-39.5	4.01148 , -23.2255 nm	CRITICO
727: 38.6-39.6	4.01148 , -23.2255 nm	CRITICO
728: 38.6-39.7	4.33133 , -22.9056 nm	CRITICO
729: 38.7-39.6	4.16133 , -23.0756 nm	CRITICO
730: 38.7-39.7	4.16133 , -23.0756 nm	CRITICO
731: 38.7-39.8	4.63792 , -22.599 nm	CRITICO
732: 38.8-39.7	4.31688 , -22.9201 nm	CRITICO
733: 38.8-39.8	3.39191 , -23.845 nm	CRITICO
734: 38.8-39.9	3.77975 , -23.4572 nm	CRITICO
735: 38.9-39.8	3.39191 , -23.845 nm	CRITICO
736: 38.9-39.9	3.57055 , -23.6664 nm	CRITICO
737: 38.9-39.10	4.86127 , -22.3757 nm	CRITICO
738: 38.10-39.9	4.60669 , -22.6303 nm	CRITICO
739: 38.10-39.10	4.36256 , -22.8744 nm	CRITICO
740: 38.10-39.11	4.61834 , -22.6186 nm	CRITICO
741: 38.11-39.10	4.21658 , -23.0204 nm	CRITICO
742: 38.11-39.11	4.21658 , -23.0204 nm	CRITICO
743: 38.11-39.12	4.91757 , -22.3194 nm	CRITICO
744: 38.12-39.11	4.41474 , -22.8222 nm	CRITICO
745: 38.12-39.12	4.45047 , -22.7865 nm	CRITICO
746: 38.12-39.13	4.6947 , -22.5423 nm	CRITICO
747: 38.13-39.12	4.45047 , -22.7865 nm	CRITICO
748: 38.13-39.13	4.62208 , -22.6149 nm	CRITICO
749: 38.13-39.14	4.92881 , -22.3081 nm	CRITICO
750: 38.14-39.13	4.65261 , -22.5843 nm	CRITICO
751: 38.14-39.14	3.50061 , -23.7363 nm	CRITICO
752: 38.14-39.15	3.80191 , -23.435 nm	CRITICO
753: 38.15-39.14	3.19007 , -24.0469 nm	CRITICO
754: 38.15-39.15	3.19007 , -24.0469 nm	CRITICO
755: 38.15-39.16	4.59228 , -22.6447 nm	CRITICO
756: 38.16-39.15	4.03492 , -23.202 nm	CRITICO
757: 38.16-39.16	4.03492 , -23.202 nm	CRITICO
758: 38.16-39.17	5.36979 , -21.8672 nm	CRITICO
759: 38.17-39.16	4.8483 , -22.3887 nm	CRITICO
760: 38.17-39.17	4.93478 , -22.3022 nm	CRITICO
761: 38.17-39.18	5.42104 , -21.8159 nm	CRITICO
762: 38.18-39.17	4.93478 , -22.3022 nm	CRITICO
763: 38.18-39.18	2.67756 , -24.5594 nm	CRITICO
764: 38.18-39.19	3.58632 , -23.6506 nm	CRITICO
765: 38.19-39.18	2.67756 , -24.5594 nm	CRITICO
766: 38.19-39.19	2.67957 , -24.5574 nm	CRITICO
767: 38.19-39.20	3.64005 , -23.5969 nm	CRITICO
768: 38.20-39.19	2.19886 , -25.0381 nm	CRITICO
769: 38.20-39.20	2.19886 , -25.0381 nm	CRITICO
770: 38.20-39.21	4.8186 , -22.4184 nm	CRITICO
771: 38.21-39.20	3.62045 , -23.6165 nm	CRITICO
772: 38.21-39.21	3.62045 , -23.6165 nm	CRITICO
773: 38.21-39.22	5.83051 , -21.4064 nm	CRITICO
774: 38.22-39.21	4.99583 , -22.2411 nm	CRITICO
775: 38.22-39.22	5.24639 , -21.9906 nm	CRITICO
776: 38.22-39.23	5.72371 , -21.5132 nm	CRITICO
777: 38.23-39.22	5.24639 , -21.9906 nm	CRITICO
778: 38.23-39.23	3.2888 , -23.9482 nm	CRITICO
779: 38.23-39.24	3.70482 , -23.5321 nm	CRITICO
780: 38.24-39.23	3.2888 , -23.9482 nm	CRITICO
781: 38.24-39.24	3.34823 , -23.8887 nm	CRITICO
782: 38.24-39.25	4.56806 , -22.6689 nm	CRITICO
783: 38.25-39.24	3.78395 , -23.453 nm	CRITICO
784: 38.25-39.25	3.78395 , -23.453 nm	CRITICO
785: 38.25-39.26	4.65116 , -22.5858 nm	CRITICO
786: 38.26-39.25	3.71669 , -23.5203 nm	CRITICO
787: 38.26-39.26	3.71669 , -23.5203 nm	CRITICO
788: 38.26-39.27	5.3722 , -21.8648 nm	CRITICO
789: 38.27-39.26	4.74319 , -22.4938 nm	CRITICO
790: 38.27-39.27	4.87252 , -22.3644 nm	CRITICO
791: 38.27-39.28	6.82613 , -20.4108 nm	CRITICO
792: 38.28-39.27	6.26708 , -20.9699 nm	CRITICO
793: 38.28-39.28	6.82613 , -20.4108 nm	CRITICO
794: 38.28-39.29	7.9439 , -19.2931 nm	CRITICO
795: 38.29-39.28	8.21051 , -19.0264 nm	CRITICO
796: 38.29-39.29	4.62174 , -22.6152 nm	CRITICO
797: 38.29-39.30	4.62174 , -22.6152 nm	CRITICO
798: 38.30-39.29	5.00445 , -22.2325 nm	CRITICO
799: 38.30-39.30	4.93214 , -22.3048 nm	CRITICO
800: 38.30-39.31	5.12575 , -22.1112 nm	CRITICO
801: 38.31-39.30	5.25164 , -21.9853 nm	CRITICO
802: 38.31-39.31	5.25016 , -21.9868 nm	CRITICO
803: 40.3-41.3	22.4849 , -0.21248 nm	CRITICO
804: 40.3-41.4	21.7086 , -0.988745 nm	CRITICO
805: 40.4-41.4	20.4184 , -2.279 nm	CRITICO
806: 40.4-41.5	20.4184 , -2.279 nm	CRITICO
807: 40.5-41.5	23.5591 , 0.861791 nm
808: 40.5-41.6	22.4616 , -0.23578 nm	CRITICO
809: 40.6-41.6	22.4616 , -0.23578 nm	CRITICO
810: 40.6-41.7	20.2681 , -2.42929 nm	CRITICO
811: 40.7-41.7	20.2681 , -2.42929 nm	CRITICO
812: 40.7-41.8	17.528 , -5.16931 nm	CRITICO
813: 40.8-41.8	13.9523 , -8.7451 nm	CRITICO
814: 40.8-41.9	13.9523 , -8.7451 nm	CRITICO
815: 40.9-41.9	20.0145 , -2.68287 nm	CRITICO
816: 40.9-41.10	21.2305 , -1.46682 nm	CRITICO
817: 40.10-41.10	21.2305 , -1.46682 nm	CRITICO
818: 40.10-41.11	19.3928 , -3.30459 nm	CRITICO
819: 40.11-41.11	19.3928 , -3.30459 nm	CRITICO
820: 40.11-41.12	19.0306 , -3.66671 nm	CRITICO
821: 40.12-41.12	16.5081 , -6.18923 nm	CRITICO
822: 40.12-41.13	16.5081 , -6.18923 nm	CRITICO
823: 40.13-41.13	22.0001 , -0.69724 nm	CRITICO
824: 40.13-41.14	21.4713 , -1.22601 nm	CRITICO
825: 40.14-41.14	21.4713 , -1.22601 nm	CRITICO
826: 40.14-41.15	18.0636 , -4.63375 nm	CRITICO
827: 40.15-41.15	18.0636 , -4.63375 nm	CRITICO
828: 40.15-41.16	14.195 , -8.50239 nm	CRITICO
829: 40.16-41.16	10.6937 , -12.0037 nm	CRITICO
830: 40.16-41.17	10.6937 , -12.0037 nm	CRITICO
831: 40.17-41.17	19.4709 , -3.22649 nm	CRITICO
832: 40.17-41.18	21.9438 , -0.753522 nm	CRITICO
833: 40.18-41.18	21.9438 , -0.753522 nm	CRITICO
834: 40.18-41.19	18.9077 , -3.78963 nm	CRITICO
835: 40.19-41.19	18.9077 , -3.78963 nm	CRITICO
836: 40.19-41.20	15.1505 , -7.54685 nm	CRITICO
837: 40.20-41.20	10.9609 , -11.7365 nm	CRITICO
838: 40.20-41.21	10.9609 , -11.7365 nm	CRITICO
839: 40.21-41.21	18.9871 , -3.71028 nm	CRITICO
840: 40.21-41.22	19.2645 , -3.43287 nm	CRITICO
841: 40.22-41.22	19.2645 , -3.43287 nm	CRITICO
842: 40.22-41.23	19.5477 , -3.14961 nm	CRITICO
843: 40.23-41.23	19.5477 , -3.14961 nm	CRITICO
844: 40.23-41.24	20.5968 , -2.10059 nm	CRITICO
845: 40.24-41.24	18.3721 , -4.32522 nm	CRITICO
846: 40.24-41.25	18.3721 , -4.32522 nm	CRITICO
847: 40.25-41.25	19.5481 , -3.14925 nm	CRITICO
848: 40.25-41.26	18.3312 , -4.36614 nm	CRITICO
849: 40.26-41.26	14.4933 , -8.20406 nm	CRITICO
850: 40.26-41.27	14.4933 , -8.20406 nm	CRITICO
851: 40.27-41.27	21.8864 , -0.810956 nm	CRITICO
852: 40.27-41.28	22.0249 , -0.672411 nm	CRITICO
853: 40.28-41.28	22.2043 , -0.493094 nm	CRITICO
854: 40.28-41.29	18.9012 , -3.79616 nm	CRITICO
855: 40.29-41.29	18.0845 , -4.61288 nm	CRITICO
856: 40.29-41.30	15.185 , -7.51237 nm	CRITICO
857: 40.30-41.30	9.60597 , -13.0914 nm	CRITICO
858: 40.30-41.31	9.60597 , -13.0914 nm	CRITICO
859: 40.31-41.31	21.3263 , -1.37106 nm	CRITICO
860: 41.6-42.6	21.1873 , -0.953117 nm	CRITICO
861: 41.6-42.7	20.8588 , -1.28155 nm	CRITICO
862: 41.7-42.6	21.272 , -0.868369 nm	CRITICO
863: 41.7-42.7	20.8588 , -1.28155 nm	CRITICO
864: 41.10-42.10	21.4343 , -0.706129 nm	CRITICO
865: 41.10-42.11	20.5415 , -1.59894 nm	CRITICO
866: 41.11-42.10	22 , -0.140376 nm	CRITICO
867: 41.11-42.11	20.5415 , -1.59894 nm	CRITICO
868: 41.14-42.14	19.9676 , -2.17283 nm	CRITICO
869: 41.14-42.15	19.1777 , -2.96274 nm	CRITICO
870: 41.15-42.14	20.8199 , -1.32055 nm	CRITICO
871: 41.15-42.15	19.1777 , -2.96274 nm	CRITICO
872: 41.15-42.16	22.0397 , -0.100651 nm	CRITICO
873: 41.16-42.16	23.0074 , 0.867005 nm
874: 41.18-42.18	18.6741 , -3.4663 nm	CRITICO
875: 41.18-42.19	17.6327 , -4.50769 nm	CRITICO
876: 41.19-42.18	19.4947 , -2.64572 nm	CRITICO
877: 41.19-42.19	17.6327 , -4.50769 nm	CRITICO
878: 41.19-42.20	21.7969 , -0.343542 nm	CRITICO
879: 41.20-42.20	22.5768 , 0.436414 nm
880: 41.22-42.22	20.8004 , -1.34001 nm	CRITICO
881: 41.22-42.23	20.2168 , -1.92356 nm	CRITICO
882: 41.23-42.22	21.4131 , -0.72731 nm	CRITICO
883: 41.23-42.23	20.2168 , -1.92356 nm	CRITICO
884: 41.28-42.28	16.8356 , -5.30479 nm	CRITICO
885: 41.28-42.29	16.5039 , -5.6365 nm	CRITICO
886: 41.29-42.28	18.7782 , -3.36218 nm	CRITICO
887: 41.29-42.29	16.5039 , -5.6365 nm	CRITICO
888: 41.29-42.30	20.711 , -1.42944 nm	CRITICO
889: 41.31-42.31	7.23388 , -14.9065 nm	CRITICO
890: 42.4-43.3	26.8977 , 0.602463 nm
891: 42.4-43.4	26.2694 , -0.0258607 nm	CRITICO
