p		#cnt 0
28.5653 77.9079 0.0880709 
21.0476 75.5698 0.08941 
15.6079 73.1349 0.0491987 
13.0321 72.2801 0.0241921 
10.8615 72.2887 0.0308319 
8.11398 73.5863 0.0418179 
5.79494 76.2766 0.0389445 
4.30004 78.1222 0.0128536 
4.27056 78.1152 -0.00612952 
4.65881 77.9058 -0.00322695 
4.66451 77.855 0.002882 
4.27215 77.8315 0.00521779 
3.92584 77.8039 0.00276781 
3.83065 77.7888 -0.000374718 
3.97162 77.8163 -0.00295457 
4.30462 77.8633 -0.00497814 
4.7894 77.8586 -0.00652859 
5.3705 77.7044 -0.00778768 
5.95296 77.3007 -0.00904624 
6.37989 76.5701 -0.0107042 
6.55693 75.5319 -0.0131622 
6.73853 74.2746 -0.0142334 
6.94683 73.0036 -0.0138139 
p		#cnt 10
1
30
1666.67 0 310
1656.2 71.1922 311
1645.73 142.384 312
1649.11 216.525 313
1651.74 289.832 314
1655.33 362.861 315
1659.9 435.671 316
1664.72 508.332 317
1669.91 580.962 318
1674.3 653.794 319
1675.57 726.95 320
1676.68 800.953 321
1676.71 875.743 322
1674.47 950.763 323
1674.97 1026.14 324
1686.23 1100.34 325
1719.1 1168.05 326
1756.65 1232.85 327
1786.45 1299.79 328
1800.01 1370.83 329
1802.48 1443.26 330
1801.64 1516.11 331
1802.89 1589.06 332
1813.45 1661.35 333
1832.96 1731.63 334
1856.53 1801.16 335
1882.88 1870.47 336
1912.92 1939.17 337
1955.77 2002.8 338
2010.44 2057.23 339
2082.16 2089.56 340
-10.47 71.1922 0 
-10.47 71.1922 -0.108609 
3.3817 74.1404 -0.154793 
14.4104 75.8896 -0.147494 
23.7931 76.9961 -0.112364 
30.3359 77.4714 -0.0673346 
33.5969 77.5606 -0.0247319 
34.0542 77.4762 0.012517 
31.8251 77.4963 0.0467522 
27.4705 77.6492 0.0699912 
21.7843 77.9894 0.0824635 
15.4652 78.3419 0.0850442 
9.46951 78.4561 0.07116 
5.26744 78.5311 0.0370868 
3.90763 78.5729 0.00111057 
4.30102 78.2354 -0.0076609 
4.49536 77.9642 -0.00248616 
4.63996 77.844 -0.00194283 
4.6928 77.805 0.000417267 
4.53158 77.8031 0.00448195 
3.86775 77.7898 0.0156417 
2.34979 77.8147 0.0226632 
0.970622 78.0087 0.0132588 
0.511165 78.1073 0.000727766 
0.783803 78.0238 -0.00851458 
1.67823 77.702 -0.0167316 
3.06127 77.112 -0.0231364 
4.66838 76.0678 -0.025772 
5.9683 74.8005 -0.0193357 
6.46074 73.715 -0.0130553 
p		#cnt 11
1
30
1733.33 0 341
1733.4 72.6355 342
1733.46 145.271 343
1735.36 218.088 344
1737.18 290.853 345
1739.69 363.646 346
1741.96 436.408 347
1743.68 509.157 348
1744.73 581.871 349
1744.86 654.562 350
1742.37 727.215 351
1739.13 799.736 352
1738.42 872.471 353
1741.12 945.527 354
1747.17 1018.85 355
1757.41 1091.58 356
1772.57 1163.34 357
1791.97 1234.08 358
1810.77 1305 359
1826.75 1376.58 360
1839.05 1448.76 361
1846.81 1521.37 362
1851.88 1594.13 363
1856.83 1666.82 364
1867.84 1738.75 365
1889.57 1808.36 366
1923.97 1873.02 367
1965.4 1933.95 368
2012.38 1991.2 369
2061.66 2047.2 370
2114.73 2100.39 371
0.0649243 72.6355 0 
0.0649243 72.6355 -0.0127902 
1.89252 72.8173 -0.0243162 
4.03182 72.9183 -0.0342576 
6.82551 73.0212 -0.0423057 
10.1169 73.1588 -0.0478506 
13.6766 73.3408 -0.0495641 
17.1794 73.5509 -0.0462147 
20.2256 73.7651 -0.0368819 
22.3257 73.9896 -0.0197273 
22.8666 74.1094 0.0059653 
21.3566 74.2179 0.0356421 
17.8064 74.6153 0.0607302 
12.8887 75.4521 0.0723969 
7.92173 76.5998 0.0627431 
4.64624 77.5452 0.0253043 
4.19174 77.7348 -0.00419022 
4.58201 77.6787 -0.00456506 
4.73888 77.6588 -2.38415e-05 
4.49124 77.6883 0.00842389 
3.48683 77.7768 0.0179335 
2.0762 77.87 0.019347 
0.88486 77.9382 0.0118916 
0.440344 77.9488 0.000333354 
0.777938 77.7779 -0.0103896 
1.82422 77.1725 -0.0234882 
3.59025 75.9854 -0.0316144 
5.20174 74.6745 -0.0207489 
5.90839 74.0172 -0.00833704 
6.29956 73.6179 -0.00698639 
p		#cnt 12
1
30
1800 0 372
1793.48 67.3975 373
1786.96 134.795 374
1788.61 203.817 375
1794.85 273.344 376
1801.87 343.094 377
1806.22 412.668 378
1809.93 482.275 379
1814.61 552.273 380
1821.41 622.844 381
1826.92 693.705 382
1830.8 764.799 383
1834.05 836.695 384
1834.97 908.578 385
1839.03 979.744 386
1843.78 1049.96 387
1851.15 1119.52 388
1860.55 1188.73 389
1871.91 1257.46 390
1884.81 1325.71 391
1899 1393.56 392
1914.96 1461.07 393
1931.48 1528.54 394
1948.4 1596.15 395
1965.22 1664.01 396
1980.08 1732.49 397
1993.39 1801.66 398
2005.41 1871.23 399
2026.54 1938.81 400
2062.48 1999.62 401
2103.68 2056.78 402
-6.51755 67.3975 0 
-6.51755 67.3975 -0.0782876 
1.64474 69.0216 -0.0537299 
2.77988 69.3702 0.0206903 
-0.382518 70.2737 0.0635511 
-4.70268 71.2524 0.0569987 
-7.41572 71.9369 0.0195912 
-7.10163 72.3513 -0.0277392 
-3.59892 72.6249 -0.069392 
2.01676 73.0698 -0.0825656 
6.86497 73.574 -0.0459337 
7.61193 73.9924 0.0288863 
3.83833 74.6194 0.0596796 
0.425889 75.2541 0.0386007 
-1.66448 75.5992 0.0225176 
-2.79672 75.7501 0.0106364 
-3.19987 75.8197 0.00150002 
-3.05569 75.8085 -0.00528289 
-2.51798 75.7236 -0.0100936 
-1.71309 75.5776 -0.0132642 
-0.741773 75.3751 -0.0151787 
0.325729 75.144 -0.0161244 
1.43011 74.8993 -0.0162032 
2.51486 74.6612 -0.0154329 
3.51939 74.4711 -0.013515 
4.34535 74.3349 -0.00994807 
4.85851 74.2627 -0.00437464 
5.06434 74.2083 -0.00359684 
5.40946 73.9924 -0.00753378 
5.89932 73.6534 -0.00891645 
p		#cnt 13
1
30
1866.67 0 403
1876.68 86.1919 404
1886.7 172.384 405
1900.38 256.605 406
1915.42 339.483 407
1922.9 422.039 408
1926.07 504.498 409
1923.7 587.087 410
1913.42 668.968 411
1900.01 750.693 412
1879.15 831.409 413
1862.23 913.312 414
1863.48 997.241 415
1895.27 1075.53 416
1955.49 1135.87 417
