p		#cnt 0
1289.36 1096.16 169
1294.04 1174.2 170
1286.06 1251.43 171
1280.78 1329.28 172
1278.29 1406.46 173
1288.94 1483.47 174
1304.63 1559.03 175
1320.2 1635.25 176
1325.46 1712.43 177
1328.54 1790.29 178
1321.38 1867.49 179
1319.24 1945.79 180
1314.21 2023.85 181
1309.47 2103 182
1316.72 2181.51 183
1340.44 2258.25 184
1382.62 2329.07 185
1.2471 80.0847 0 
1.2471 80.0847 -0.0709102 
8.22481 79.7701 0.0221331 
6.86641 79.1753 0.0026758 
7.55595 78.5404 -0.0140273 
8.39517 78.0816 -0.00971705 
8.94535 77.7762 -0.00363654 
8.89494 77.6678 0.00350357 
8.53488 77.63 0.00487413 
8.21679 77.6156 0.00291717 
8.08678 77.6167 0.000710184 
8.07532 77.629 -0.000299807 
8.12406 77.646 -0.000821383 
8.2197 77.6764 -0.00181793 
8.44621 77.7017 -0.00414426 
8.84798 77.7821 -0.00601785 
9.32989 77.8539 -0.00624872 
9.77754 77.9026 -0.00513352 
10.1203 77.8871 -0.00387805 
10.4173 77.8549 -0.00411478 
10.7888 77.8019 -0.00567795 
11.2969 77.7787 -0.00735686 
11.9154 77.7521 -0.00844487 
12.6231 77.7936 -0.0100934 
13.4704 77.7878 -0.0109687 
14.1925 77.8156 -0.0061266 
14.3954 77.8409 2.70299e-06 
14.3286 77.8607 0.0010064 
14.3047 77.8692 -0.000469145 
14.3802 77.8238 -0.00136875 
p		#cnt 6
1
30
1240 0 186
1238.73 73.2615 187
1237.45 146.523 188
1241.54 221.203 189
1251.28 296.62 190
1261.5 372.322 191
1273.99 448.493 192
1284.09 525.151 193
1292.26 602.336 194
1295.29 679.729 195
1299.74 757.276 196
1303.23 834.723 197
1307.66 912.469 198
1310.61 989.775 199
1318.14 1067.23 200
1321.87 1144.97 201
1320.85 1223 202
1316.28 1300.46 203
1313.91 1377.33 204
1318.83 1453.76 205
1334.09 1529.02 206
1346.23 1605.62 207
1354.65 1683.62 208
1356.97 1761.84 209
1355.38 1840.16 210
1350.46 1917.73 211
1346.82 1995.67 212
1343.04 2072.56 213
1348 2148.19 214
1363.93 2221.76 215
1379.08 2294.98 216
-1.27426 73.2615 0 
-1.27426 73.2615 -0.0468377 
4.08501 74.6797 -0.0330509 
5.65583 75.1938 -0.0165262 
7.06937 75.6907 -0.0141028 
7.82612 75.985 -0.00798201 
8.45646 76.2105 -0.00471183 
8.52143 76.4661 0.00204998 
8.32126 76.7023 0.00319901 
8.09299 76.9029 0.00259605 
7.96143 77.0668 0.0010993 
7.93586 77.2059 -0.000304137 
7.99564 77.3235 -0.000744352 
8.07306 77.4193 -0.00149001 
8.27862 77.4968 -0.00370416 
8.63751 77.5749 -0.00534121 
9.08788 77.6634 -0.00640629 
9.57967 77.7411 -0.00594603 
9.96516 77.7726 -0.00411406 
10.2572 77.7635 -0.0038767 
10.6112 77.7469 -0.00527795 
11.0888 77.725 -0.00690356 
11.6831 77.7266 -0.00815114 
12.3454 77.7499 -0.00865385 
13.0173 77.794 -0.00860641 
13.6353 77.8226 -0.00669355 
14.0201 77.8537 -0.00342134 
14.1897 77.8549 -0.00133907 
14.2647 77.8427 -0.000939082 
14.343 77.8272 -0.00113211 
p		#cnt 7
1
30
1280 0 217
1280.66 70.6988 218
1281.31 141.398 219
1288.34 213.335 220
1297 285.716 221
1305.49 358.763 222
1312.32 432.39 223
1318.4 506.754 224
1324.49 581.77 225
1329.42 657.347 226
1334.14 733.854 227
1337.11 810.686 228
1339.43 887.668 229
1343 964.865 230
1350 1042.3 231
1354.73 1119.55 232
1356.23 1197.12 233
1354.88 1275.11 234
1353.24 1353.75 235
1353.3 1432.16 236
1359.9 1509.54 237
1366.5 1586.01 238
1371.1 1662.46 239
1375.16 1738.7 240
1377.84 1814.5 241
1380.19 1890.29 242
1380.77 1965.32 243
1380.08 2039.97 244
1385.98 2114.14 245
1392.88 2187.21 246
1396.47 2259.44 247
0.655776 70.6988 0 
0.655776 70.6988 -0.0549682 
7.02436 71.9373 -0.0498578 
9.395 72.3967 -0.0146982 
9.5694 73.0513 0.00796593 
8.85187 73.8033 0.011144 
8.29717 74.5364 0.00496074 
8.13574 75.1477 0.00266021 
7.91723 75.6637 0.0030049 
7.78304 76.0961 0.00179435 
7.67125 76.4542 0.00111532 
7.66429 76.751 -0.000685982 
7.76805 76.9906 -0.00136099 
7.89977 77.177 -0.00192462 
8.11585 77.3185 -0.00343796 
8.44468 77.4363 -0.00504339 
8.89252 77.5469 -0.00638721 
9.38892 77.6422 -0.00578787 
9.78449 77.6984 -0.00465769 
10.1474 77.7248 -0.00464033 
10.5256 77.7348 -0.00539259 
10.9919 77.7403 -0.00673194 
11.544 77.7393 -0.00759633 
12.1238 77.7454 -0.00749129 
12.6706 77.7598 -0.00698763 
13.1822 77.7804 -0.00663695 
13.6398 77.8161 -0.00533814 
13.9626 77.8141 -0.00341329 
14.1628 77.8074 -0.00216217 
14.2984 77.8042 -0.00173158 
p		#cnt 8
1
30
1320 0 248
1324.05 72.9768 249
1328.11 145.954 250
1337.81 218.594 251
1349.09 291.147 252
1359.25 364.552 253
1365.45 438.706 254
1369.08 513.517 255
1371.18 589.045 256
1371.28 665.111 257
1370.42 741.879 258
1371.06 818.845 259
1374.59 895.622 260
1380.89 972.543 261
1383.22 1049.95 262
1382.17 1127.98 263
1380.83 1206.45 264
1381.65 1284.32 265
1386.63 1362.07 266
1392.26 1439.77 267
1396.51 1517.93 268
1398.11 1595.88 269
1400.08 1673.36 270
1404.73 1750.37 271
1409.54 1826.67 272
1412.95 1902.75 273
1416.02 1978.17 274
1421.85 2052.33 275
1421.57 2124.92 276
1423.88 2198.84 277
1422.25 2273.96 278
4.05481 72.9768 0 
4.05481 72.9768 -0.0437154 
9.69823 72.6407 -0.0571846 
11.9147 72.5194 -0.00284071 
10.7038 73.0647 0.0297395 
8.55898 73.8321 0.026052 
7.29932 74.5294 0.00880328 
7.19211 75.156 -0.00353576 
7.50455 75.7239 -0.0020844 
7.41262 76.2087 0.00276972 
7.2492 76.591 0.000987121 
7.30029 76.8802 -0.00164672 
7.50706 77.0838 -0.00328871 
7.79735 77.2428 -0.00370385 
8.06543 77.3847 -0.00341635 
8.36636 77.509 -0.00466365 
8.79957 77.6043 -0.00624729 
9.29885 77.6547 -0.00613972 
9.74341 77.6892 -0.0053025 
10.1405 77.7235 -0.00480385 
10.521 77.7506 -0.00525904 
10.9774 77.7683 -0.00645197 
11.5111 77.7646 -0.00732804 
12.0788 77.7561 -0.00724625 
12.6033 77.76 -0.0065982 
13.0886 77.7689 -0.00627442 
13.5349 77.7609 -0.00555485 
13.8918 77.7735 -0.00423251 
14.1497 77.7708 -0.00274702 
14.3188 77.7745 -0.00200433 
p		#cnt 9
1
30
1360 0 279
1356.28 66.3444 280
1352.56 132.689 281
1362.01 202.848 282
1373.02 274.322 283
1382.36 347.399 284
1388.29 421.839 285
1391.96 497.456 286
1394.37 573.866 287
1395.26 651.492 288
1393.03 728.801 289
1393.56 805.377 290
1395.68 881.686 291
1402.22 958.741 292
1406.97 1037.88 293
1405.79 1117.14 294
1402.2 1195.89 295
1402.98 1273.21 296
1409.34 1349.85 297
1416.14 1428.53 298
1419.43 1507.59 299
1419.01 1586.26 300
1421.28 1663.42 301
1425.62 1739.47 302
1433.21 1816.36 303
1436.88 1893.13 304
1437.11 1968.89 305
1440.94 2042.14 306
1450.47 2114.74 307
1455.82 2188.63 308
1438.8 2259.43 309
